,5-day success,5-day return,5-day p-value,5-day hit ratio,5-day sharpe,5-day cohen d,20-day success,20-day return,20-day p-value,20-day hit ratio,20-day sharpe,20-day cohen d,60-day success,60-day return,60-day p-value,60-day hit ratio,60-day sharpe,60-day cohen d
MHK,False,-0.013669649784852087,0.17529892028005692,0.5,-0.41822730045183615,-0.41822730045183615,False,0.004198391310744297,0.9003014108334164,0.4166666666666667,0.03700930368233478,0.03700930368233478,False,-0.017352788340247904,0.733776729717178,0.36363636363636365,-0.1054550347556579,-0.1054550347556579
MKC,False,0.016488890164624834,0.11518603865767663,0.3125,0.41807799691793907,0.41807799691793907,False,0.028542089770881282,0.16704130348263974,0.375,0.3630505803935634,0.3630505803935634,False,0.07557188055983761,0.005323781847322899,0.25,0.8138565076183535,0.8138565076183535
MKTX,False,0.0043804125980118755,0.8149838369727227,0.38461538461538464,0.0663433315826134,0.0663433315826134,False,-0.0031814901060885914,0.8879170347756735,0.5384615384615384,-0.03992889060786581,-0.03992889060786581,False,0.0490510172626587,0.09789278804292885,0.3076923076923077,0.4977924531134004,0.4977924531134004
MLM,False,-0.006204668216535834,0.3483642549020254,0.625,-0.24201546280362485,-0.24201546280362485,False,-0.016274213174804184,0.23977986897954007,0.6,-0.3170067460042151,-0.3170067460042151,False,0.07397384749586423,0.014976870543103449,0.3333333333333333,0.715782812268827,0.715782812268827
MMC,False,-0.00434946097435196,0.38023370319315175,0.5555555555555556,-0.3095522389250434,-0.3095522389250434,False,0.008720386868538623,0.5171057857670833,0.2222222222222222,0.2258848435182487,0.2258848435182487,False,0.07122143936268681,0.0016824889425174712,0.1111111111111111,1.5441776650908057,1.5441776650908057
MMM,False,-0.007684660962740809,0.34471014103215547,0.5,-0.26206375563315976,-0.26206375563315976,False,-0.013008938493698354,0.25441556451389086,0.5714285714285714,-0.31868241764176225,-0.31868241764176225,False,-0.004143179560393966,0.8605249632661285,0.5,-0.04789964507315486,-0.04789964507315486
MNST,False,0.019895562536002574,0.15535025134337732,0.5294117647058824,0.3616788116797535,0.3616788116797535,False,0.021514167007194943,0.2682413341134616,0.47058823529411764,0.2781905750413784,0.2781905750413784,False,0.03059562698642984,0.2669572258594943,0.47058823529411764,0.27896808958092445,0.27896808958092445
MO,False,-0.00788188434271897,0.4398577204526928,0.4166666666666667,-0.23134979312301485,-0.23134979312301485,False,0.0032841565471343668,0.8931246998945896,0.3333333333333333,0.03969113063498222,0.03969113063498222,False,0.025234122900237427,0.2846563986293249,0.25,0.3246750751584936,0.3246750751584936
MOH,False,-0.039057568566033686,0.13156331756660558,0.8333333333333334,-0.7353148243510534,-0.7353148243510534,False,-0.024431454799171914,0.5309643153961603,0.8333333333333334,-0.274632036361531,-0.274632036361531,False,0.00047002396270268143,0.9895252682281146,0.5,0.005632743396158067,0.005632743396158067
MOS,False,-0.02368391900449401,0.10043289571020743,0.5454545454545454,-0.5456792008447081,-0.5456792008447081,False,-0.04209094680993,0.11530619631321624,0.7272727272727273,-0.5200000675861154,-0.5200000675861154,False,-0.023976858258884685,0.5431431111073062,0.45454545454545453,-0.18979755061879489,-0.18979755061879489
MPC,False,0.014347193540315606,0.6454366171020989,0.3333333333333333,0.19969467982657024,0.19969467982657024,False,0.035248648426968864,0.26214997859377054,0.4,0.583255301669162,0.583255301669162,False,,,,,
MPWR,False,0.025425000397015743,0.001043828902571518,0.18181818181818182,1.374575072901623,1.374575072901623,False,0.00013111951381704725,0.9980646547269256,0.45454545454545453,0.000749828635400894,0.000749828635400894,False,0.04693584427857425,0.4266864637134251,0.5,0.29831914426812556,0.29831914426812556
MRK,False,-0.007892099157514744,0.10413764901458111,0.5625,-0.4325110957920782,-0.4325110957920782,False,0.0007656833116384404,0.9545250718583739,0.5,0.01449654141433727,0.01449654141433727,False,-0.008802005371179221,0.53262610214367,0.5,-0.15968442110382533,-0.15968442110382533
MRNA,False,,,,,,False,,,,,,False,,,,,
MS,False,-0.003503396030763828,0.8425074458692002,0.6,-0.06467073606591141,-0.06467073606591141,False,-0.020970182357996293,0.6755623592248532,0.2,-0.13676579895646251,-0.13676579895646251,False,-0.01386454113823884,0.7696161444536473,0.7,-0.09545717788688611,-0.09545717788688611
MSCI,False,-0.01706421356894461,0.3421601966694785,0.7142857142857143,-0.3898006230666502,-0.3898006230666502,False,0.04079844210151378,0.22320601306147683,0.2857142857142857,0.5134045440738623,0.5134045440738623,False,0.03330187968215938,0.44666214398316895,0.5714285714285714,0.3077175765202258,0.3077175765202258
MSFT,False,0.04755752520887503,0.0054890231081657845,0.0,1.599482134766961,1.599482134766961,False,0.08715273378897274,0.000539615428932441,0.0,2.5296818435798167,2.5296818435798167,False,0.16184782917592297,0.0004062915167500456,0.0,2.6660234468230084,2.6660234468230084
MSI,False,,,,,,False,,,,,,False,,,,,
MTB,False,-0.0022311166976738054,0.8474157714534911,0.45454545454545453,-0.04153316502238928,-0.04153316502238928,False,0.0015767500225762495,0.9540051153251206,0.45454545454545453,0.012444706081775022,0.012444706081775022,False,0.07138595350273186,0.08870735736454304,0.36363636363636365,0.3805730621323676,0.3805730621323676
MTCH,False,0.010455878259743177,0.6832069287218696,0.5714285714285714,0.16197775624343244,0.16197775624343244,False,0.03381754123490166,0.43801695532883145,0.5714285714285714,0.31392108476464137,0.31392108476464137,False,-0.060300134107392954,0.2597038494122677,0.5714285714285714,-0.47039740693977583,-0.47039740693977583
MTD,False,-0.010463702843529857,0.5662608515557255,0.6666666666666666,-0.2505388676016755,-0.2505388676016755,False,-0.0205264434140377,0.43942893474782607,0.8333333333333334,-0.3427581224816751,-0.3427581224816751,False,0.038207785920189176,0.17332361334458232,0.3333333333333333,0.6479825564278197,0.6479825564278197
MU,False,-0.008678529854136984,0.7108392961118295,0.6,-0.12101346809049456,-0.12101346809049456,False,-0.01475589371283249,0.7757600111911094,0.6,-0.09282799156421244,-0.09282799156421244,False,0.08915928473392616,0.3781964416904488,0.25,0.3325746086289816,0.3325746086289816
NCLH,False,0.029304616364537586,0.19249337384383297,0.25,0.5098406342614917,0.5098406342614917,False,0.17941487151458635,0.05509923336518402,0.125,0.8127014578146949,0.8127014578146949,False,0.07086475368145341,0.3920386539643093,0.625,0.32248029393680505,0.32248029393680505
NDAQ,False,0.006081653203134844,0.09810881355662665,0.3333333333333333,0.4575872986585128,0.4575872986585128,True,-0.04537678495771984,0.00690003293584675,0.8,-0.816884115887203,-0.816884115887203,False,0.000251232342683938,0.9876940210136353,0.6,0.004054135886709393,0.004054135886709393
NDSN,False,0.015082476940989648,0.05888898023972849,0.4,0.4493671304725791,0.4493671304725791,False,0.02234715841034936,0.17911554880290373,0.4,0.3119279068533405,0.3119279068533405,False,0.01911890333024671,0.4137631816862075,0.3684210526315789,0.19193904263290018,0.19193904263290018
NEE,False,-0.006469478844385041,0.5525483552658125,0.6666666666666666,-0.2066430563857563,-0.2066430563857563,False,0.007043242810432424,0.6080653089913961,0.3333333333333333,0.177894563574978,0.177894563574978,False,0.0070018043923210215,0.8391197809674696,0.3333333333333333,0.06991052900615734,0.06991052900615734
NEM,False,0.01954503222979238,0.1284673360706603,0.25,0.47452168461691147,0.47452168461691147,False,0.051438753905466095,0.044151798164509766,0.4166666666666667,0.6558715153137925,0.6558715153137925,False,0.09976154150293719,0.030650577582819725,0.25,0.7155062142716957,0.7155062142716957
NFLX,False,,,,,,False,,,,,,False,,,,,
NI,False,0.003933049940128415,0.3107299462306242,0.46153846153846156,0.29353709973427144,0.29353709973427144,False,0.01846101416590187,0.2321038717856325,0.15384615384615385,0.3490780934962773,0.3490780934962773,False,0.06190115401740178,0.017731324166094915,0.3076923076923077,0.7616191061481417,0.7616191061481417
NKE,False,-0.008415016814124236,0.4784686368500398,0.6363636363636364,-0.22200072483022001,-0.22200072483022001,False,-0.019232164317727077,0.6615751498310718,0.6363636363636364,-0.13599727098448242,-0.13599727098448242,False,0.027715643905265142,0.36366356340384143,0.45454545454545453,0.2869616503469274,0.2869616503469274
NOC,False,-0.009381494977444574,0.3185669829469705,0.6470588235294118,-0.24968528763159725,-0.24968528763159725,False,0.012932637176319546,0.34506455234361144,0.29411764705882354,0.23597214154639976,0.23597214154639976,False,0.03379519003999695,0.08813390850196179,0.3333333333333333,0.47330641018569203,0.47330641018569203
NOW,False,0.019702635560659165,0.24822014610876741,0.3,0.39043355292999865,0.39043355292999865,False,0.05287088894622086,0.2191202499274682,0.3,0.4177172597839142,0.4177172597839142,False,0.09366748736454653,0.11738431521121528,0.5,0.5475895025481476,0.5475895025481476
NRG,False,-0.034607029973664216,0.15376973989416123,0.6666666666666666,-0.6859018152312645,-0.6859018152312645,False,-0.05531745238592175,0.27321558899452014,0.6666666666666666,-0.5023754623396199,-0.5023754623396199,False,-0.11510417491731502,0.18971127700652912,0.6,-0.705689196393277,-0.705689196393277
NSC,False,-0.008698390907354367,0.4464401987252451,0.5,-0.22794197683968648,-0.22794197683968648,False,-0.00807138448751525,0.7526670360556456,0.5454545454545454,-0.09766745796353998,-0.09766745796353998,False,0.04003757333796152,0.3201642742915593,0.36363636363636365,0.315395597418802,0.315395597418802
NTAP,False,-0.010091460633369987,0.3278507608061483,0.6,-0.26177817866313974,-0.26177817866313974,False,0.00034784589572784964,0.9886490648931003,0.3333333333333333,0.003739477464410101,0.003739477464410101,False,0.012165465061065662,0.7917286517474202,0.4,0.06949821490469378,0.06949821490469378
NTRS,False,0.004674940798967755,0.7294327759767256,0.46153846153846156,0.09820025266550927,0.09820025266550927,False,0.010471788082388963,0.535937652181329,0.5384615384615384,0.17673841014493966,0.17673841014493966,False,-0.05506351010399499,0.19675271908198846,0.46153846153846156,-0.37907885576547806,-0.37907885576547806
NUE,False,-0.006159876367471053,0.624735994063158,0.5,-0.14526599296625556,-0.14526599296625556,False,0.007756732598367927,0.8098327024753004,0.6666666666666666,0.07115920357647075,0.07115920357647075,False,0.16041579209432746,0.06292948758473085,0.3333333333333333,0.5971409840418994,0.5971409840418994
NVDA,False,-0.020208682403759327,0.34542776790545826,0.4,-0.47791682146350284,-0.47791682146350284,False,-0.015247155570477977,0.7634068574160087,0.4,-0.14411186572959062,-0.14411186572959062,False,0.12336206365633069,0.28342297158926166,0.4,0.5536368918380536,0.5536368918380536
NVR,False,0.010091634077208835,0.222937936168272,0.5555555555555556,0.2981630277698154,0.2981630277698154,False,0.008792320609678328,0.6369779817179585,0.3333333333333333,0.11326137544417163,0.11326137544417163,False,0.04828577771036776,0.05986216335939428,0.2777777777777778,0.4752248882062705,0.4752248882062705
NWS,False,-0.010789972597299398,0.43896420158450367,0.42857142857142855,-0.21338941630028552,-0.21338941630028552,False,-0.038966617045117356,0.3569312311221955,0.5384615384615384,-0.2657217899183452,-0.2657217899183452,False,0.013133371096592098,0.6151583524120152,0.3076923076923077,0.1431416928218771,0.1431416928218771
NWSA,False,0.012343142501844822,0.4440771705005613,0.36363636363636365,0.2402420606179783,0.2402420606179783,False,-0.033989730660383036,0.35083988850840153,0.6,-0.31115957017089385,-0.31115957017089385,False,0.055467804327814875,0.040905357854041445,0.2,0.7541363447776632,0.7541363447776632
NXPI,False,0.01687128302668868,0.3178858675173043,0.42105263157894735,0.23567945794870193,0.23567945794870193,False,0.0691640666187396,0.031239178112786654,0.47368421052631576,0.5359871813084269,0.5359871813084269,False,0.03064651746504688,0.4451392061968844,0.4444444444444444,0.1842497004957321,0.1842497004957321
O,False,-0.04622621219549754,0.23905000441096036,0.875,-0.45498577776932886,-0.45498577776932886,False,-0.01638058305890748,0.5932876695622564,0.375,-0.1977994712103331,-0.1977994712103331,True,-0.03695867292220145,0.03432249485128572,0.875,-0.9269233212881288,-0.9269233212881288
ODFL,True,-0.02783859811195616,0.009270035674808743,0.7142857142857143,-0.8155947026577185,-0.8155947026577185,False,-0.026083888926082637,0.3310655564577297,0.6428571428571429,-0.2698526831528694,-0.2698526831528694,False,0.05230135455193219,0.19571128143600852,0.35714285714285715,0.3645505595553149,0.3645505595553149
OKE,False,-0.0052725121458004716,0.6848475857966602,0.5,-0.12031767685668776,-0.12031767685668776,False,-0.07617848086364169,0.21038320403911798,0.8333333333333334,-0.3839863693945961,-0.3839863693945961,False,-0.02062407565567233,0.7336779824018187,0.5,-0.10074770816017022,-0.10074770816017022
OMC,False,-0.003281274076366865,0.561626531839259,0.6875,-0.14839938436987885,-0.14839938436987885,False,-0.0030461694468487993,0.8374554813849433,0.5,-0.05593872867652932,-0.05593872867652932,False,-0.00399933325877306,0.835064392656967,0.5714285714285714,-0.056774939793175314,-0.056774939793175314
ON,False,0.014575424499329248,0.5080047276982032,0.375,0.24659311923399474,0.24659311923399474,False,0.06195862841334998,0.05602875332663607,0.125,0.8086882934769379,0.8086882934769379,False,0.10787629448969234,0.1901915317551643,0.2857142857142857,0.5581803313576441,0.5581803313576441
ORCL,False,-0.008429645913514753,0.17436627305379074,0.4666666666666667,-0.3694881493913354,-0.3694881493913354,False,0.01943205680747823,0.3085301994726664,0.5333333333333333,0.2728459920815568,0.2728459920815568,False,0.007279375881414422,0.8268126929603978,0.3333333333333333,0.057559288587073404,0.057559288587073404
ORLY,False,0.010509842633827102,0.23389082257419552,0.5714285714285714,0.3336562638390109,0.3336562638390109,False,0.026626357046413345,0.14445478817244253,0.2857142857142857,0.4150190766654772,0.4150190766654772,False,0.02058888231834078,0.5520006782413933,0.2857142857142857,0.1631855131333166,0.1631855131333166
OTIS,False,-0.004440962706508312,0.6017779728467144,0.6,-0.13785536349619168,-0.13785536349619168,False,0.01381016907133874,0.34180823132011295,0.38461538461538464,0.2745226043381321,0.2745226043381321,False,0.06670149910045733,0.012919167325954141,0.3076923076923077,0.8089483009716207,0.8089483009716207
OXY,False,0.0038946427484482437,0.5014313943576707,0.35714285714285715,0.1848037813397669,0.1848037813397669,False,-0.01067876889666064,0.6337271595176195,0.6153846153846154,-0.13559591901511492,-0.13559591901511492,False,-0.008145358430444505,0.8279929361037547,0.6666666666666666,-0.06423367359100547,-0.06423367359100547
PANW,False,0.04428209356980322,0.030457755124728772,0.38461538461538464,0.6801804187007069,0.6801804187007069,False,0.06718204331181918,0.05946902342348169,0.3076923076923077,0.5772927397081143,0.5772927397081143,False,0.06028364643048637,0.0609916396049125,0.23076923076923078,0.5733323906472197,0.5733323906472197
PAYC,False,0.028346020417343094,0.17027183879086863,0.16666666666666666,0.6536127600739491,0.6536127600739491,False,0.0030414740182460043,0.9650049986271535,0.6666666666666666,0.018825702100345003,0.018825702100345003,False,0.20190759412525494,0.09154816250010074,0.3333333333333333,0.8509546129864608,0.8509546129864608
PAYX,False,0.002578383444802811,0.8234617793768854,0.3888888888888889,0.05340253350925956,0.05340253350925956,False,0.014059934700051853,0.3538593556784896,0.47058823529411764,0.23158472683203044,0.23158472683203044,False,0.10430902254929314,0.00021077126667536867,0.058823529411764705,1.1557330524954514,1.1557330524954514
PCAR,False,0.017511971102014752,0.15622479191488936,0.2857142857142857,0.4022320475460029,0.4022320475460029,False,-0.00975121922966758,0.7544036006170945,0.42857142857142855,-0.08539720618848039,-0.08539720618848039,False,0.05037225588396309,0.07637450349470659,0.35714285714285715,0.514510495686898,0.514510495686898
PCG,False,-0.051154386087850855,0.15450919174042443,0.5625,-0.37486114606026216,-0.37486114606026216,True,-0.06336237509393622,0.045747543190334077,0.8125,-0.5445787099789926,-0.5445787099789926,False,-0.07354385231810556,0.2227277598516479,0.6875,-0.31800908175802056,-0.31800908175802056
PEG,False,0.020141749597041753,0.005063201462752816,0.14285714285714285,0.899583576834815,0.899583576834815,False,0.05222452929382628,0.00015129520701181575,0.07142857142857142,1.4086992106295535,1.4086992106295535,False,0.06924453724129173,0.0014209671167714879,0.0,1.0778731688586942,1.0778731688586942
PEP,False,0.0038119833354893543,0.4285900091919156,0.375,0.16449085594796678,0.16449085594796678,False,0.011761962246635144,0.16324767036979534,0.2916666666666667,0.29400694917814074,0.29400694917814074,False,0.07332897387154573,2.0432010276321183e-08,0.09090909090909091,1.8574705204018425,1.8574705204018425
PFE,False,0.010166433732609746,0.23337513884700797,0.5625,0.31045156533622,0.31045156533622,False,0.028362094825654494,0.13484288106486897,0.375,0.3951272571806081,0.3951272571806081,False,0.05865249318130542,0.007736813820393967,0.07142857142857142,0.8406984700279244,0.8406984700279244
PFG,False,-0.0018751776288625972,0.9058700692797754,0.3333333333333333,-0.034930788873565925,-0.034930788873565925,False,-0.09145207382873904,0.25956541337703365,0.5,-0.34316457609390183,-0.34316457609390183,False,0.016931048968789636,0.7898858959199562,0.3333333333333333,0.0788177858950454,0.0788177858950454
PG,False,0.0014537699706158036,0.842018436884783,0.4166666666666667,0.05891251955834547,0.05891251955834547,False,-0.004330472373508226,0.8505205352066376,0.4166666666666667,-0.05569757975352546,-0.05569757975352546,False,0.04514577015101395,0.015355030088764782,0.08333333333333333,0.8273003731626104,0.8273003731626104
PGR,False,0.0076737333677094266,0.3815221390526872,0.2857142857142857,0.35687113765400796,0.35687113765400796,False,0.037306369706040766,0.10459181451285993,0.2857142857142857,0.7222145773827271,0.7222145773827271,False,-0.02322178328238369,0.49173785410828863,0.4,-0.33808596999959467,-0.33808596999959467
PH,False,-0.006362891426829165,0.5410762821827155,0.5,-0.2676249142060676,-0.2676249142060676,False,0.007515677084954764,0.681720343769029,0.5,0.17757437455249117,0.17757437455249117,False,0.05110531845920302,0.20800229601759684,0.5,0.5900327094526139,0.5900327094526139
PHM,False,-0.0021289770041534317,0.8926804926986908,0.6666666666666666,-0.039857244139491134,-0.039857244139491134,False,-0.03004061851209147,0.5301218904508397,0.6666666666666666,-0.187133902938238,-0.187133902938238,False,0.04612292229833572,0.28092602912156767,0.16666666666666666,0.32734150549340546,0.32734150549340546
PKG,False,0.02473088633628865,0.09765647420721361,0.15384615384615385,0.4981863276171757,0.4981863276171757,False,-0.011974343561756614,0.5751357089980513,0.5384615384615384,-0.15980590632789712,-0.15980590632789712,False,-0.0034670907413287566,0.9355128516559523,0.5384615384615384,-0.022915735775751338,-0.022915735775751338
PLD,False,0.0065667025843980245,0.3358833040255864,0.3684210526315789,0.22683865475064685,0.22683865475064685,False,-0.005683784999072732,0.7908719890049751,0.47368421052631576,-0.061748211870279304,-0.061748211870279304,False,0.06746732704601528,0.006629566470595842,0.3157894736842105,0.7038058505469605,0.7038058505469605
PLTR,False,,,,,,False,,,,,,False,,,,,
PM,False,-0.002661193164055581,0.7103229330938161,0.4166666666666667,-0.110039719908552,-0.110039719908552,False,0.008466247156441708,0.6755299542721473,0.6,0.13678043362557285,0.13678043362557285,False,0.02046891376296256,0.4759388882845268,0.3,0.23522537673768232,0.23522537673768232
PNC,False,-0.0037387363600250956,0.8087098027663833,0.5454545454545454,-0.07495227538608099,-0.07495227538608099,False,0.02818520438704608,0.2854508642048176,0.2727272727272727,0.3402583864262577,0.3402583864262577,False,0.06830840188486184,0.16096293765750996,0.18181818181818182,0.45649954930657766,0.45649954930657766
PNR,False,-0.008416807513391777,0.23811472821612262,0.625,-0.24723651228581786,-0.24723651228581786,False,0.017675096925580128,0.2818099819112153,0.5,0.2249689335098662,0.2249689335098662,False,0.060598108225454216,0.006265283870287089,0.375,0.6140900289372007,0.6140900289372007
PNW,False,0.0073499447554065305,0.18607441875720843,0.4166666666666667,0.4071410995118954,0.4071410995118954,False,0.05955111791755093,0.00014935692772115268,0.08333333333333333,1.6303080530770342,1.6303080530770342,False,0.057152788270077894,0.04530912992387626,0.25,0.6516156032254642,0.6516156032254642
PODD,False,-0.008265123473201231,0.5242387797618981,0.5,-0.20950760092561704,-0.20950760092561704,False,-0.0031400542243514356,0.8980989918971103,0.4444444444444444,-0.044063021401501215,-0.044063021401501215,False,0.05337506674860309,0.4078845437334151,0.3333333333333333,0.29114090491730665,0.29114090491730665
POOL,False,0.011930240564329245,0.2997944298793321,0.4117647058823529,0.25990329799189743,0.25990329799189743,False,0.03247133830534637,0.14245326962103713,0.25,0.3870057853195803,0.3870057853195803,False,0.04825382199678649,0.11241462598350663,0.375,0.421581329347851,0.421581329347851
PPG,False,0.011346608171751716,0.1571678982166644,0.5555555555555556,0.3488385628973622,0.3488385628973622,False,-0.00823244002436783,0.4020199607909437,0.6666666666666666,-0.20258734477263454,-0.20258734477263454,False,0.014937488307570369,0.5036303970543452,0.3888888888888889,0.161053075515873,0.161053075515873
PPL,False,-0.0018362437316280882,0.7459788672489414,0.5714285714285714,-0.0716756035459011,-0.0716756035459011,False,0.010213566657267744,0.40353940093457774,0.2857142857142857,0.18622861000468768,0.18622861000468768,False,0.026257307700165662,0.10953978454781158,0.38095238095238093,0.36547157255134566,0.36547157255134566
PRU,False,9.755851056978665e-05,0.9912380752354861,0.47058823529411764,0.002705365953692118,0.002705365953692118,False,-0.02909787311158858,0.4253989040759195,0.4117647058823529,-0.19838244492685503,-0.19838244492685503,False,-0.006366488138245755,0.8593220625198784,0.4117647058823529,-0.04368483510439222,-0.04368483510439222
PSA,False,-0.0073309597355128275,0.3449626847540953,0.6428571428571429,-0.26192169288230777,-0.26192169288230777,False,0.009525646976085276,0.3872588962717377,0.42857142857142855,0.2390947885134093,0.2390947885134093,False,0.046933121442838156,0.03279907805097428,0.5,0.6382826878552414,0.6382826878552414
PSKY,False,0.008550553214530583,0.47807891440379013,0.6,0.18820165145938464,0.18820165145938464,False,-0.046200996290579596,0.09984997177831283,0.7333333333333333,-0.45499022109844145,-0.45499022109844145,False,-0.026698133610801474,0.5843313003475075,0.7333333333333333,-0.14459059268524685,-0.14459059268524685
PSX,False,-0.016839999508887038,0.31381756673236305,0.7272727272727273,-0.3197815870269858,-0.3197815870269858,False,-0.0146756539658085,0.5212524562464267,0.6363636363636364,-0.20042575762666734,-0.20042575762666734,False,0.052202344013514146,0.17218528129760186,0.4,0.46901170305636686,0.46901170305636686
PTC,False,-0.026516875390110668,0.2747400181743347,0.7142857142857143,-0.4542154736236208,-0.4542154736236208,False,0.00582834755668498,0.9290950861106371,0.42857142857142855,0.03506936215569905,0.03506936215569905,False,-0.0031597455820129927,0.9684703832789541,0.5714285714285714,-0.015573540678129234,-0.015573540678129234
PWR,False,0.011956164360648983,0.36022898897924027,0.4166666666666667,0.275604348281599,0.275604348281599,False,0.059691703873787305,0.05488180595037366,0.25,0.619939669456915,0.619939669456915,False,0.010265880807481318,0.8079191837973148,0.5833333333333334,0.07189145669993804,0.07189145669993804
PYPL,False,0.0004797113965119035,0.986724183903849,0.5555555555555556,0.005722171903518684,0.005722171903518684,False,-0.01810820608029494,0.6993406651953338,0.4444444444444444,-0.13346708149880332,-0.13346708149880332,False,0.034743477584721544,0.5878634747949132,0.3333333333333333,0.18817904896219562,0.18817904896219562
QCOM,False,-0.023654094051987155,0.05830761821586074,0.5652173913043478,-0.4164671783091558,-0.4164671783091558,False,-0.02721225452206227,0.2716297204005994,0.6521739130434783,-0.23512459793731508,-0.23512459793731508,False,0.021313843630256967,0.6840754701880938,0.65,0.09239763267305764,0.09239763267305764
RCL,False,0.005088175547813978,0.8234802613290566,0.4,0.10649571740826959,0.10649571740826959,False,-0.029930860823037485,0.6677160572042384,0.6,-0.20686758454487217,-0.20686758454487217,False,0.015279797781097582,0.8453495141685241,0.6,0.09304540752054068,0.09304540752054068
REG,False,-0.004773569501112424,0.4764724872874829,0.6923076923076923,-0.20384586971923693,-0.20384586971923693,False,0.003391569719368501,0.7727602701296601,0.5384615384615384,0.08192066231526457,0.08192066231526457,False,0.04154840607373415,0.28204203709644404,0.5384615384615384,0.3123909588064942,0.3123909588064942
REGN,False,-0.005821833693338585,0.7045640227349027,0.7,-0.12379051922190626,-0.12379051922190626,False,0.019375054981867167,0.4358020730309351,0.4,0.2579033518595687,0.2579033518595687,False,0.12422523678987711,0.004963444487399457,0.2,1.168271190909239,1.168271190909239
RF,False,0.013775346740928087,0.2009132460580005,0.4444444444444444,0.3136115916731004,0.3136115916731004,False,-0.015055616124955614,0.6842990771742423,0.3888888888888889,-0.09749916111786618,-0.09749916111786618,False,0.03895359596878427,0.37382235060270774,0.2222222222222222,0.21528251757178937,0.21528251757178937
RJF,False,-0.02202970032744488,0.12082318762823797,0.6,-0.5417661676045881,-0.5417661676045881,False,0.007977497395223954,0.765140663378163,0.5,0.09737696924730593,0.09737696924730593,False,0.049895435640034666,0.27363877177822377,0.4,0.36867571151314577,0.36867571151314577
RL,False,-0.012662425197330037,0.555141188130148,0.6666666666666666,-0.25802083063155173,-0.25802083063155173,False,0.003221095588637868,0.9439086843195705,0.8333333333333334,0.030194714772493754,0.030194714772493754,False,0.032328844198891704,0.5983735847283218,0.16666666666666666,0.22943633134673322,0.22943633134673322
RMD,False,-0.0015202202895388955,0.9410782384686149,0.5,-0.027085371903247273,-0.027085371903247273,False,0.03380591587599076,0.4899168699728105,0.5,0.2575873173076529,0.2575873173076529,False,0.017473862661741987,0.7280612925194125,0.375,0.12797249561304996,0.12797249561304996
ROK,False,-0.013617042983927245,0.22117369834612594,0.7333333333333333,-0.3306270881938837,-0.3306270881938837,True,-0.07198414660322022,0.013477452764971174,0.7333333333333333,-0.7296221449934196,-0.7296221449934196,False,-0.02742741318217381,0.3868813815845613,0.5333333333333333,-0.23060588029645937,-0.23060588029645937
ROL,False,0.02080988925013226,0.005505178765883328,0.1111111111111111,1.254985538212457,1.254985538212457,False,0.07404803236954836,7.955691068772515e-05,0.0,2.4516607515040594,2.4516607515040594,False,0.11537258460429314,0.00466428288821095,0.14285714285714285,1.655777621866996,1.655777621866996
ROP,False,0.014066645863463616,0.0001764829915971084,0.0,1.3045644456917946,1.3045644456917946,False,-0.0026578002125567063,0.8422463961119637,0.5714285714285714,-0.05426500865920548,-0.05426500865920548,False,0.057910237560318024,0.0033355659853269173,0.14285714285714285,0.957727844257281,0.957727844257281
ROST,False,0.015292090940118677,0.41656258854895534,0.42857142857142855,0.22426593840107806,0.22426593840107806,False,0.006056020653018547,0.8728754828283616,0.7142857142857143,0.04361537697756231,0.04361537697756231,False,0.04745756049939899,0.13623141972945432,0.2857142857142857,0.424493311714928,0.424493311714928
RSG,False,0.0058667863547507354,0.04452994809778214,0.3333333333333333,0.7934087537094439,0.7934087537094439,False,0.04786201961316805,0.0034615756140105175,0.0,1.365000859397759,1.365000859397759,False,0.10706515608048675,0.0003569765781720983,0.0,1.9705941079160667,1.9705941079160667
RTX,False,-0.006868362831726427,0.6362584558138313,0.42857142857142855,-0.12942363358322156,-0.12942363358322156,False,0.022636778364055785,0.5381666248276495,0.5,0.1689836213551412,0.1689836213551412,False,0.008218242127056312,0.8071973854786308,0.42857142857142855,0.0665671457112652,0.0665671457112652
RVTY,False,0.010872298249688257,0.2788899043006805,0.42857142857142855,0.44988453264493705,0.44988453264493705,False,0.010977740419742294,0.6973081094312221,0.42857142857142855,0.15427768605012843,0.15427768605012843,False,0.02960191741239071,0.5110642831839063,0.42857142857142855,0.26397698592652813,0.26397698592652813
SBAC,True,-0.026484903148725626,0.0018159592366968403,0.8823529411764706,-0.9051110552773011,-0.9051110552773011,False,-0.016923860118990247,0.2648253471611276,0.7058823529411765,-0.28026516925571976,-0.28026516925571976,False,0.03289541626251155,0.2887289800603978,0.4,0.2847305302110886,0.2847305302110886
SBUX,False,-0.006589521034390903,0.5293968476783986,0.5,-0.15133540348012314,-0.15133540348012314,False,-0.015345420620193862,0.49826824936446334,0.6666666666666666,-0.17951645958523796,-0.17951645958523796,False,0.03538236634791075,0.4094107902910059,0.3333333333333333,0.21957272991029028,0.21957272991029028
SCHW,False,-0.01302039803501369,0.35765840927328807,0.5384615384615384,-0.26530537842871965,-0.26530537842871965,False,-0.02848961115604325,0.5766983174631981,0.3333333333333333,-0.16606095001640067,-0.16606095001640067,False,-0.04277608197185897,0.3621978054235324,0.6666666666666666,-0.27443181565696484,-0.27443181565696484
