,mw_u,mw_p,ks_stat,ks_p,t_stat,t_p,horizon,comparison,symbol
436,97.0,0.9816560758416009,0.21428571428571427,0.9205155471799703,-0.03890255368358679,0.9693692707197411,20,double_top_vs_random,UNP
437,137.0,0.20700247189319831,0.29120879120879123,0.3394469837376817,-1.2292642569863297,0.23210407373820136,20,ma_crossover_vs_random,UNP
438,158.0,0.9020141767334288,0.28307692307692306,0.42733445618315963,0.10674043002542406,0.9156087482856992,60,double_top_vs_ma_crossover,UNP
439,107.0,0.4515429458256631,0.41208791208791207,0.1457594113160138,0.5423707368585841,0.5939200952845132,60,double_top_vs_random,UNP
440,187.0,0.7363539761991997,0.28285714285714286,0.3850306613016814,0.45410842098293036,0.654259016529682,60,ma_crossover_vs_random,UNP
441,136.5,0.33782772324570054,0.36070381231671556,0.18416533878476035,-0.6693836837552627,0.5071147387989067,5,double_top_vs_ma_crossover,UPS
442,45.0,0.3243629182060437,0.36363636363636365,0.479150364599281,-1.1668789465369571,0.2668931973062487,5,double_top_vs_random,UPS
443,156.0,0.6887850774798919,0.17302052785923755,0.9248154614008274,-0.7899285386478657,0.44268085292706716,5,ma_crossover_vs_random,UPS
444,133.5,0.43981185458467165,0.3793103448275862,0.15370333362193944,-0.5333951446176446,0.5974453477421962,20,double_top_vs_ma_crossover,UPS
445,31.0,0.056733098268522575,0.5454545454545454,0.0746606334841629,-2.4257474470725056,0.024984354112497432,20,double_top_vs_random,UPS
446,112.0,0.15454973338278077,0.3793103448275862,0.15370333362193944,-1.8166722674762912,0.07961715459422232,20,ma_crossover_vs_random,UPS
447,144.5,0.660465227070604,0.3448275862068966,0.23680000043602362,-0.7286383221822815,0.47094995541520845,60,double_top_vs_ma_crossover,UPS
448,43.0,0.26402167259192566,0.45454545454545453,0.21147608841107293,-1.39339218631277,0.18745408600486357,60,double_top_vs_random,UPS
449,126.0,0.3175141012365129,0.3166144200626959,0.31845749866822465,-0.6118396645995318,0.546122240668801,60,ma_crossover_vs_random,UPS
450,71.0,0.8646698746809981,0.2,0.9596281854346368,-0.41647186188648805,0.6876726352507632,5,double_top_vs_ma_crossover,URI
451,10.0,0.24025974025974026,0.5,0.474025974025974,-1.2992016239094504,0.22311779436595072,5,double_top_vs_random,URI
452,51.5,0.2500961199165437,0.3466666666666667,0.4998580704921083,-1.2035125360085435,0.26057715459264963,5,ma_crossover_vs_random,URI
453,55.0,0.40212875247358,0.375,0.4534882741779293,-0.9264922896258925,0.3877385444739746,20,double_top_vs_ma_crossover,URI
454,9.0,0.17965367965367965,0.5,0.474025974025974,-1.638271000933699,0.13292250214195156,20,double_top_vs_random,URI
455,48.5,0.2330154405702325,0.3333333333333333,0.609779798745316,-1.2540844721523658,0.2508766437342117,20,ma_crossover_vs_random,URI
456,90.0,0.37385878489326757,0.4166666666666667,0.3293335017472948,0.9627722421818121,0.37029683904260596,60,double_top_vs_ma_crossover,URI
457,20.0,0.8181818181818182,0.3333333333333333,0.9307359307359307,0.26697408175570103,0.79504810153629,60,double_top_vs_random,URI
458,58.5,0.5002518155445175,0.25,0.8981735505873438,-0.727560644341752,0.49035313522218504,60,ma_crossover_vs_random,URI
459,224.0,0.7205997586079032,0.2375,0.5207181276393783,-0.38902196321612365,0.6998543666346361,5,double_top_vs_ma_crossover,USB
460,128.0,1.0,0.25,0.7164116566837258,-0.2598071212267084,0.7969744918903436,5,double_top_vs_random,USB
461,263.0,0.6038138770088421,0.24166666666666667,0.49388003591666296,0.16244287331581017,0.8717552749960263,5,ma_crossover_vs_random,USB
462,133.0,0.013992647938627187,0.5041666666666667,0.006128944633254613,-2.767473240323992,0.008325620945718626,20,double_top_vs_ma_crossover,USB
463,86.0,0.11725768332789094,0.3125,0.42629346134549484,-1.7572646716805724,0.08907536716480399,20,double_top_vs_random,USB
464,289.0,0.2633240164079612,0.30833333333333335,0.21860678239820186,1.149096465696495,0.2569183099900095,20,ma_crossover_vs_random,USB
465,174.0,0.13068893421693245,0.3541666666666667,0.11044873849263798,-1.4203474490355685,0.16312145750370816,60,double_top_vs_ma_crossover,USB
466,107.0,0.439073797817095,0.25,0.7164116566837258,-0.9146132235417331,0.3677733683163604,60,double_top_vs_random,USB
467,281.0,0.3502714747142164,0.22916666666666666,0.5590405056535374,0.44988538326424293,0.6553530031243362,60,ma_crossover_vs_random,USB
468,143.0,0.5555581873787052,0.33992094861660077,0.2733877469016186,0.9471379960724267,0.35125711681305694,5,double_top_vs_ma_crossover,V
469,63.5,0.8690154916829498,0.2727272727272727,0.832587690946824,-0.062402485494391695,0.9511188465066539,5,double_top_vs_random,V
470,121.0,0.8539640826440564,0.1541501976284585,0.9774469537964924,-0.643851466277817,0.5290816200866422,5,ma_crossover_vs_random,V
471,164.0,0.17284864681747236,0.3359683794466403,0.29302634875575395,1.5974872883281466,0.1244188078497382,20,double_top_vs_ma_crossover,V
472,72.5,0.4481025944275092,0.36363636363636365,0.479150364599281,0.6978500377442224,0.4933858772186407,20,double_top_vs_random,V
473,98.0,0.30265692632650243,0.38735177865612647,0.14941809401094228,-0.9073745684082439,0.3731688508330684,20,ma_crossover_vs_random,V
474,146.0,0.4839434794697661,0.391304347826087,0.13620714821395316,0.8338809077782938,0.4114705994200234,60,double_top_vs_ma_crossover,V
475,65.5,0.7665913629461374,0.2727272727272727,0.832587690946824,0.15417828536761966,0.8802506485400514,60,double_top_vs_random,V
476,115.0,0.6855227480750439,0.2964426877470356,0.4249453193901273,-0.31785767308046375,0.754417829174181,60,ma_crossover_vs_random,V
477,131.0,0.9564043417742542,0.18796992481203006,0.8729852400290569,0.8929317685877477,0.38127161998175985,5,double_top_vs_ma_crossover,VICI
478,113.0,0.5050819616135767,0.35714285714285715,0.3433204708275377,0.7477020490266447,0.4639989211326345,5,double_top_vs_random,VICI
479,148.0,0.5973774511249135,0.3157894736842105,0.3068303726924417,-0.6360671658422579,0.5322798739636648,5,ma_crossover_vs_random,VICI
480,181.0,0.08343418874551337,0.40225563909774437,0.10331490901665494,1.819619956285418,0.08040684710544568,20,double_top_vs_ma_crossover,VICI
481,98.0,1.0,0.21428571428571427,0.9205155471799703,0.21640460285383625,0.8303858555603715,20,double_top_vs_random,VICI
482,93.0,0.15020061210900823,0.3308270676691729,0.2599885284630412,-1.6296164326894633,0.11461385849466185,20,ma_crossover_vs_random,VICI
483,114.0,0.9202326369494336,0.17094017094017094,0.9417939344661891,-0.198920498194834,0.8437635873749463,60,double_top_vs_ma_crossover,VICI
484,88.0,0.9033971999184452,0.18681318681318682,0.9205155471799705,-0.33701260945112005,0.7389530056787759,60,double_top_vs_random,VICI
485,122.0,0.8942297554732623,0.19047619047619047,0.880163470896131,-0.15591079617004486,0.877241057376019,60,ma_crossover_vs_random,VICI
486,256.0,0.0674245535036808,0.455026455026455,0.029080558394356477,1.890829095088118,0.06912333913934367,5,double_top_vs_ma_crossover,VLO
487,119.0,0.3459656636140488,0.2857142857142857,0.6354849613377005,1.0030422629744475,0.3259815217823505,5,double_top_vs_random,VLO
488,155.0,0.3570446090146979,0.2777777777777778,0.3795475473467244,-0.42114445237112724,0.6779075292451879,5,ma_crossover_vs_random,VLO
489,162.0,0.8463968501850325,0.19230769230769232,0.896098736785155,-0.2573242703921029,0.7983650933310098,20,double_top_vs_ma_crossover,VLO
490,87.0,0.8650531246971938,0.2857142857142857,0.49215676303575084,-0.6053882130148467,0.552698324104903,20,double_top_vs_random,VLO
491,183.0,0.9886878926292282,0.13186813186813187,0.9882069113024906,-0.4163794056865397,0.6812957792537939,20,ma_crossover_vs_random,VLO
492,174.0,0.5824732986610992,0.2564102564102564,0.5703811017954353,0.11755726352958368,0.9078294924890797,60,double_top_vs_ma_crossover,VLO
493,97.0,0.5199835992355202,0.35714285714285715,0.30035101525207863,-0.03865619269497765,0.9696800017635199,60,double_top_vs_random,VLO
494,189.0,0.8537661212019179,0.1978021978021978,0.8007257592501947,-0.2668125140319999,0.7910941706426986,60,ma_crossover_vs_random,VLO
495,,,,,,,5,double_top_vs_ma_crossover,VLTO
496,,,,,,,5,double_top_vs_random,VLTO
497,,,,,,,5,ma_crossover_vs_random,VLTO
498,,,,,,,20,double_top_vs_ma_crossover,VLTO
499,,,,,,,20,double_top_vs_random,VLTO
500,,,,,,,20,ma_crossover_vs_random,VLTO
501,,,,,,,60,double_top_vs_ma_crossover,VLTO
502,,,,,,,60,double_top_vs_random,VLTO
503,,,,,,,60,ma_crossover_vs_random,VLTO
504,164.0,0.9177100980851491,0.2261904761904762,0.7068846072548156,-0.4835295810429832,0.6327635513401539,5,double_top_vs_ma_crossover,VMC
505,47.0,0.15685170877622692,0.3333333333333333,0.5360977695073805,-1.5793970441933507,0.1287524530057578,5,double_top_vs_random,VMC
506,116.0,0.128517399623289,0.38095238095238093,0.1386140661773718,-1.227729747175541,0.22926471191296993,5,ma_crossover_vs_random,VMC
507,171.0,0.941170311378367,0.16666666666666666,0.9482270725309945,0.5853448355493143,0.5622390160440622,20,double_top_vs_ma_crossover,VMC
508,33.0,0.026099105114245937,0.5833333333333334,0.031436056203858066,-2.2834587704425795,0.032793326879373724,20,double_top_vs_random,VMC
509,84.0,0.013723344219651126,0.4880952380952381,0.025088939329047866,-2.7303775909226022,0.010724917127509288,20,ma_crossover_vs_random,VMC
510,135.0,0.3373637281823869,0.27380952380952384,0.4800781129488293,-0.8826451640282812,0.3887602872798597,60,double_top_vs_ma_crossover,VMC
511,45.0,0.12569270458239135,0.4166666666666667,0.2557751845677543,-1.63510042920848,0.11702436513309937,60,double_top_vs_random,VMC
512,141.0,0.434142425988716,0.20238095238095238,0.8210308712087434,-1.0969724878577107,0.28405211924736323,60,ma_crossover_vs_random,VMC
513,71.0,0.39041744007518153,0.4835164835164835,0.10735857836803331,-0.0927777135758495,0.9280885912702246,5,double_top_vs_ma_crossover,VRSK
514,13.0,0.15894527254290047,0.5714285714285714,0.21212121212121213,-1.2044676019667087,0.2575330285206738,5,double_top_vs_random,VRSK
515,55.5,0.1232156214551598,0.4065934065934066,0.246682855623345,-1.7077054400478682,0.10686161582619462,5,ma_crossover_vs_random,VRSK
516,107.0,0.49480651004329446,0.32967032967032966,0.482396733370037,0.5443850569103491,0.6012149660872292,20,double_top_vs_ma_crossover,VRSK
517,23.0,0.898103811758924,0.2857142857142857,0.9627039627039629,-0.2766760041632182,0.7870734644983569,20,double_top_vs_random,VRSK
518,65.5,0.270891745873727,0.34065934065934067,0.4541077253813628,-1.0930441876005617,0.30164902432329765,20,ma_crossover_vs_random,VRSK
519,50.5,0.07808407111044599,0.5494505494505495,0.04655799747568379,-2.92203512962334,0.006671714128712716,60,double_top_vs_ma_crossover,VRSK
520,7.0,0.029482795415930463,0.8571428571428571,0.008158508158508158,-2.2329274281110054,0.06091340938678816,60,double_top_vs_random,VRSK
521,59.5,0.17217323363078763,0.4340659340659341,0.18467582761242385,-0.7311754477176854,0.48447924599911263,60,ma_crossover_vs_random,VRSK
522,151.0,0.7493314728653091,0.17592592592592593,0.9213637039420417,-0.5999304601037033,0.556698710243636,5,double_top_vs_ma_crossover,VRSN
523,49.0,0.19383392855486403,0.5,0.09954677170991616,-1.2948434833571667,0.211046686729223,5,double_top_vs_random,VRSN
524,126.0,0.2800395053827357,0.3611111111111111,0.18043878967092583,-1.0776620111508664,0.29191461499500837,5,ma_crossover_vs_random,VRSN
525,164.0,0.9635925190148052,0.19444444444444445,0.8442610429286372,-0.12841581006402003,0.8994127608480815,20,double_top_vs_ma_crossover,VRSN
526,42.0,0.08846450278970225,0.4166666666666667,0.2557751845677543,-1.5418201585827132,0.13951250589990646,20,double_top_vs_random,VRSN
527,88.0,0.02531682735773478,0.48148148148148145,0.02855079809866174,-2.1004360748807014,0.0471391147110692,20,ma_crossover_vs_random,VRSN
528,129.0,0.4052712484440192,0.22435897435897437,0.718928472321475,-1.1334923080415609,0.2683982685051966,60,double_top_vs_ma_crossover,VRSN
529,65.0,0.7073932817199946,0.25,0.8689816711757754,-0.3679236046953133,0.7164595633238589,60,double_top_vs_random,VRSN
530,173.0,0.6043457393524302,0.25,0.599579222804375,0.7581451936776649,0.4554497284514827,60,ma_crossover_vs_random,VRSN
531,425.0,0.009346227115668826,0.4295415959252971,0.017187126029141516,3.181499015740155,0.0031534904261203236,5,double_top_vs_ma_crossover,VRTX
532,284.0,0.0026236330967119737,0.5263157894736842,0.009223959448847003,3.2248781980341574,0.002711139289131778,5,double_top_vs_random,VRTX
533,340.0,0.3684313490196013,0.2563667232597623,0.35097446301022756,0.8129934305098085,0.4225865346941403,5,ma_crossover_vs_random,VRTX
534,326.0,0.40579389391113974,0.21228070175438596,0.584921110770962,1.0025740065549256,0.32170454244631774,20,double_top_vs_ma_crossover,VRTX
535,169.0,0.7479693700906438,0.21052631578947367,0.808061649945869,-0.2272968115594981,0.8214800407827555,20,double_top_vs_random,VRTX
536,225.0,0.2221184926647447,0.2649122807017544,0.31999336448054594,-1.22120702633642,0.22881978399367206,20,ma_crossover_vs_random,VRTX
